CID	Activity	MolecularWeight	HeavyAtomCount	RotatableBondCount	Complexity	XLogP	TPSA	HBondDonorCount	HBondAcceptorCount
3032281	Inactive	734.000000	50	40	826.0	13.5	111.0	0	8
3032285	Inactive	254.350000	17	5	346.0	3.200	90.3	2	3
3032325	Inactive	428.300000	28	8	568.0	2.500	134.0	4	8
3032361	Inactive	212.310000	14	4	263.0	2.1	64.4	1	2
3032472	Inactive	225.280000	15	4	240.0	3.700	90.4	1	7
3032791	Inactive	342.400000	22	4	407.0	2.6	165.0	4	6
3032818	Inactive	216.270000	16	3	217.0	3.100	29.5	1	2
3032854	Inactive	132.200000	9	5	54.9	1.7	29.5	1	2
3033151	Inactive	397.500000	28	6	558.0	4.300	67.7	1	4
3033226	Inactive	289.400000	20	5	318.0	1.6	85.6	2	4
3033538	Inactive	325.500000	24	4	395.0	2.4	37.2	0	4
3033674	Active antagonist	383.400000	27	9	453.0	4.500	57.6	0	8
3033769	Inactive	347.200000	22	5	386.0	2.900	61.8	2	4
3033818	Inactive	324.400000	24	3	535.0	3.400	62.4	1	4
3033842	Inactive	166.170000	12	0	290.0	1.400	43.4	0	3
3033871	Inactive	197.320000	14	7	168.0	3.2	20.3	0	1
3033877	Inactive	218.290000	15	10	159.0	2.000	66.8	2	4
3033968	Active antagonist	310.400000	23	2	648.0	2.9	37.3	1	2
3033983	Inactive	426.500000	29	13	589.0	2.1	159.0	1	10
3033992	Inactive	202.250000	14	11	120.0	1.100	36.9	0	4
3034034	Active agonist	324.400000	24	4	457.0	2.900	45.6	1	4
3034082	Inactive	1272.400000	90	26	3150.0	-3.9	460.0	11	19
3034287	Inactive	270.710000	18	5	306.0	2.4	74.0	1	5
3034319	Inactive	194.300000	13	1	180.0	2.300	47.4	1	1
3034658	Active agonist	364.400000	26	1	717.0	1.800	74.6	2	5
3035467	Inactive	190.240000	13	8	136.0	1.200	44.8	0	4
3036780	Inactive	285.800000	20	0	363.0	3.8	12.5	0	2
3036974	Active antagonist	304.400000	22	8	484.0	3.8	52.6	0	4
3037206	Inactive	463.600000	32	7	607.0	-4.5	200.0	8	12
3037582	Inactive	210.140000	14	5	202.0	-2.500	156.0	6	8
3037918	Inactive	255.400000	19	0	352.0	3.800	3.2	0	1
3041256	Inactive	311.500000	23	7	311.0	3.700	23.5	1	2
3045407	Inactive	578.700000	42	10	944.0	4.200	109.0	1	9
3045414	Inactive	243.730000	16	4	218.0	1.9	52.5	3	3
3047798	Inactive	484.000000	34	10	759.0	3.1	119.0	4	7
3052774	Inactive	342.280000	23	8	555.0	0.3	205.0	4	11
3052776	Inactive	171.240000	13	2	212.0	1.8	12.0	1	1
3058503	Inactive	176.210000	13	1	209.0	1.2	47.6	1	2
3058739	Inactive	301.500000	21	16	200.0	5.8	66.5	3	3
3058754	Inactive	397.400000	27	5	596.0	2.8	95.6	1	8
3058839	Inactive	262.340000	19	6	412.0	3.0	35.5	0	3
3062316	Active antagonist	488.000000	33	7	642.0	3.6	135.0	3	9
3068840	Inactive	387.900000	27	8	443.0	3.300	58.8	1	4
3073763	Inactive	208.690000	14	1	221.0	2.2	24.9	1	2
3074827	Inactive	256.340000	18	5	305.0	-1.3	92.4	3	4
3081304	Inactive	406.200000	25	5	558.0	3.3	107.0	1	8
3081367	Inactive	396.300000	26	4	705.0	2.4	126.0	1	10
3081545	Inactive	539.600000	37	6	760.0	-7.0	284.0	11	16
3083544	Inactive	344.400000	25	8	388.0	1.8	90.8	4	5
3083546	Inactive	408.730000	27	6	653.0	3.3	68.2	0	9
3083585	Inactive	176.170000	13	0	183.0	2.000	60.7	3	3
3083671	Inactive	282.360000	19	3	402.0	2.400	83.6	2	3
3086157	Inactive	190.280000	13	8	110.0	-0.5	35.9	1	4
3086618	Inactive	415.500000	31	7	513.0	5.6	30.9	0	4
3344848	Inactive	430.400000	30	5	712.0	4.5	178.0	3	9
3354132	Inactive	196.200000	14	3	323.0	1.5	52.6	0	4
3420996	Inactive	184.320000	13	3	143.0	3.9	9.2	0	1
3437285	Inactive	196.290000	14	6	149.0	3.100	18.5	0	2
3465817	Inactive	197.190000	14	3	195.0	0.500	104.0	3	5
3482402	Inactive	252.130000	15	1	252.0	2.4	29.5	0	2
3510569	Inactive	150.240000	11	3	101.0	2.5	3.9	0	0
3543259	Inactive	207.140000	15	0	324.0	0.3	104.0	2	4
3571576	Inactive	658.900000	49	10	989.0	12.8	102.0	2	6
3613389	Inactive	154.120000	11	0	156.0	1.500	92.1	2	4
3894848	Inactive	188.570000	12	0	184.0	1.200	92.1	2	4
4047281	Inactive	194.230000	14	5	171.0	2.600	35.5	0	3
4128060	Active antagonist	300.350000	21	13	352.0	2.2	71.1	0	6
4132186	Inactive	156.260000	11	3	93.0	3.2	20.2	1	1
4183883	Inactive	139.220000	10	2	103.0	1.4	8.8	0	0
4302960	Inactive	485.600000	36	10	677.0	4.8	61.9	1	5
4474062	Inactive	239.270000	16	1	369.0	1.1	56.6	0	5
4564493	Inactive	114.100000	8	0	157.0	0.3	46.5	1	3
4578030	Inactive	300.300000	22	6	308.0	4.0	36.9	0	4
4669250	Inactive	192.130000	14	0	309.0	0.500	92.0	1	4
4921319	Inactive	199.120000	14	0	247.0	0.900	138.0	2	6
4984721	Inactive	154.120000	11	0	156.0	1.500	92.1	2	4
5067511	Inactive	358.850000	12	1	153.0	4.3	9.2	0	1
5111791	Inactive	153.140000	11	0	156.0	0.900	97.9	2	4
5245884	Inactive	125.190000	9	2	83.0	1.0	8.8	0	0
5271566	Inactive	172.180000	12	6	164.0	0.9	52.6	0	4
5273621	Inactive	228.240000	17	3	371.0	2.8	35.5	0	3
5280440	Inactive	916.100000	64	13	1560.0	1.0	239.0	5	18
5280489	Inactive	536.900000	40	10	1120.0	13.500	0.0	0	0
5280805	Inactive	610.500000	43	6	1020.0	-1.3	266.0	10	16
5280899	Active antagonist	568.900000	42	10	1190.0	10.9	40.5	2	2
5280980	Active antagonist	199.160000	14	2	324.0	-1.200	87.1	2	5
5281037	Inactive	424.500000	30	10	618.0	4.5	121.0	2	6
5281042	Inactive	1029.300000	74	30	1550.0	8.7	145.0	0	14
5281071	Inactive	337.400000	25	5	488.0	1.500	49.8	1	4
5281081	Inactive	305.290000	22	4	500.0	2.1	130.0	2	6
5281162	Active antagonist	196.290000	14	8	193.0	4.0	26.3	0	2
5281167	Inactive	100.160000	7	3	48.1	1.3	20.2	1	1
5281168	Inactive	98.140000	7	3	64.6	1.5	17.1	0	1
5281227	Inactive	564.800000	42	10	1270.0	11.4	34.1	0	2
5281233	Inactive	977.000000	68	20	1730.0	-2.5	391.0	14	24
5281243	Active antagonist	568.900000	42	10	1270.0	11.0	40.5	2	2
5281515	Inactive	204.350000	15	0	293.0	4.400	0.0	0	0
5281516	Active antagonist	204.350000	15	6	270.0	6.1	0.0	0	0
5281565	Inactive	230.260000	17	3	324.0	2.5	35.5	0	3
5281567	Inactive	274.270000	20	3	428.0	2.4	54.0	0	5
5281575	Inactive	258.270000	19	4	412.0	2.7	44.8	0	4
5281613	Inactive	608.500000	43	7	995.0	-0.8	234.0	8	15
5281670	Inactive	302.230000	22	1	488.0	1.500	127.0	5	7
5281708	Active antagonist	254.240000	19	1	382.0	2.5	66.8	2	4
5281764	Inactive	474.400000	34	11	740.0	2.0	208.0	6	12
5281855	Inactive	302.190000	22	0	475.0	1.1	134.0	4	8
5281915	Inactive	863.300000	63	31	1840.0	19.4	52.6	0	4
5282108	Inactive	192.300000	14	2	282.0	3.0	17.1	0	1
5282109	Inactive	182.260000	13	6	198.0	3.5	26.3	0	2
5282136	Inactive	431.600000	30	11	569.0	1.4	104.0	1	7
5282138	Active antagonist	492.500000	36	11	896.0	4.400	120.0	1	8
5282169	Inactive	814.000000	57	14	1360.0	2.6	206.0	3	16
5282180	Inactive	713.100000	52	19	1280.0	16.9	35.5	0	3
5282182	Inactive	400.600000	29	15	619.0	9.1	26.3	0	2
5282184	Inactive	308.500000	22	16	292.0	7.3	26.3	0	2
5282203	Inactive	258.310000	19	3	376.0	3.0	54.4	1	3
5282219	Active antagonist	450.500000	33	12	706.0	6.2	82.1	1	6
5282242	Inactive	410.400000	27	6	755.0	-0.3	217.0	4	10
5282381	Inactive	382.500000	27	14	487.0	3.700	83.8	2	5
5282411	Inactive	352.500000	25	10	485.0	2.9	87.0	3	5
5282426	Inactive	295.400000	21	3	363.0	4.500	28.5	0	2
5282438	Inactive	567.600000	38	13	1060.0	1.500	247.0	3	12
5282440	Inactive	228.250000	17	4	283.0	1.600	55.1	1	3
5282443	Inactive	278.400000	21	4	336.0	3.900	16.1	0	2
5282450	Inactive	356.400000	26	8	581.0	1.2	97.6	2	7
5282493	Active agonist	495.000000	34	5	982.0	4.500	80.7	1	6
5282494	Active agonist	446.600000	32	7	832.0	3.800	101.0	2	6
5282521	Inactive	869.100000	61	12	1420.0	3.6	186.0	4	15
5282593	Inactive	275.340000	20	4	340.0	1.900	49.8	1	4
5283292	Inactive	156.260000	11	7	86.9	3.1	20.2	1	1
5283344	Inactive	156.220000	11	6	119.0	1.7	37.3	1	2
5283387	Inactive	281.500000	20	15	236.0	6.6	43.1	1	1
5283389	Inactive	361.500000	26	16	476.0	5.6	66.4	2	3
5284343	Inactive	309.500000	17	2	285.0	1.000	88.4	3	6
5284350	Inactive	737.800000	52	9	1480.0	5.8	298.0	6	16
5284361	Inactive	411.400000	19	10	226.0	6.700	0.0	0	0
5284371	Inactive	299.400000	22	1	509.0	1.100	41.9	1	4
5284419	Inactive	624.600000	44	8	956.0	-0.8	223.0	7	15
5284442	Inactive	281.300000	21	7	345.0	4.0	50.2	1	3
5284447	Inactive	665.700000	47	3	1220.0	-1.3	231.0	7	14
5284448	Inactive	604.800000	42	31	632.0	5.3	133.0	3	10
5284462	Active antagonist	366.000000	19	5	371.0	3.500	44.8	0	4
5284503	Inactive	100.160000	7	3	48.1	1.3	20.2	1	1
5284507	Inactive	222.370000	16	7	269.0	4.6	20.2	1	1
5284514	Inactive	348.400000	26	6	514.0	1.600	53.4	1	4
5284516	Inactive	261.360000	19	4	312.0	2.800	29.5	0	3
5284517	Inactive	405.500000	28	6	528.0	-4.4	193.0	6	10
5284519	Inactive	461.500000	32	5	844.0	0.100	173.0	4	7
5284527	Inactive	490.500000	33	9	838.0	-0.300	207.0	2	11
5284529	Inactive	365.400000	25	5	715.0	-2.300	147.0	3	7
5284534	Inactive	748.000000	52	8	1190.0	3.200	183.0	4	14
5284537	Active antagonist	374.900000	26	1	797.0	3.1	54.4	1	3
5284549	Inactive	324.400000	19	3	534.0	0.4	151.0	2	7
5284566	Inactive	312.400000	23	2	442.0	2.8	50.2	1	3
5284569	Inactive	299.400000	22	1	509.0	2.2	38.8	0	4
5284579	Inactive	828.000000	58	14	1390.0	2.9	206.0	3	16
5284585	Active agonist	349.770000	24	4	600.0	-1.700	113.0	3	5
5284587	Active antagonist	372.500000	27	2	795.0	1.900	91.7	2	5
5284594	Inactive	339.400000	25	2	618.0	2.700	52.9	2	4
5284595	Inactive	311.400000	23	2	549.0	1.900	52.9	2	4
5284596	Inactive	327.400000	24	2	594.0	2.100	70.0	2	5
5284598	Inactive	687.900000	48	6	1090.0	2.6	166.0	3	13
5284600	Active antagonist	495.700000	35	23	579.0	10.0	81.7	1	5
5284607	Inactive	450.700000	33	14	696.0	10.9	34.1	0	2
5284617	Inactive	447.500000	31	6	643.0	-5.1	214.0	8	12
5284619	Inactive	843.100000	59	11	1370.0	2.1	195.0	4	16
5284623	Active agonist	656.700000	46	6	1090.0	1.200	189.0	3	14
5284627	Inactive	339.360000	22	3	556.0	-0.8	124.0	1	9
5284629	Inactive	478.600000	35	13	555.0	3.9	66.4	1	6
5284630	Inactive	814.000000	57	12	1430.0	4.3	184.0	0	16
5284632	Inactive	392.500000	29	5	553.0	4.4	46.5	1	3
5284633	Inactive	435.500000	32	10	608.0	4.4	112.0	2	6
5287407	Inactive	1297.100000	88	8	1720.0	-17.2	633.0	24	40
5288826	Inactive	285.340000	21	0	494.0	0.800	52.9	2	4
5310987	Inactive	101.100000	7	2	87.7	-3.2	63.3	2	3
5310993	Inactive	154.120000	11	1	162.0	-1.0	75.6	1	4
5311010	Inactive	994.200000	68	18	1770.0	-1.9	416.0	11	15
5311051	Active agonist	410.900000	28	2	808.0	2.500	74.6	2	5
5311064	Inactive	317.400000	23	8	320.0	1.800	71.0	3	5
5311066	Active agonist	416.500000	30	2	873.0	2.700	93.1	2	6
5311067	Active agonist	376.500000	27	2	757.0	2.300	74.6	2	5
5311100	Inactive	458.500000	32	11	636.0	2.900	107.0	4	9
5311128	Inactive	1269.400000	91	32	2560.0	-1.5	496.0	17	16
5311189	Inactive	219.320000	16	3	207.0	3.0	23.5	1	2
5311243	Inactive	398.500000	29	5	635.0	4.0	87.0	3	5
5311271	Inactive	373.500000	27	7	422.0	3.9	41.9	1	5
5311304	Inactive	357.400000	26	2	597.0	0.200	73.2	3	5
5311399	Inactive	597.900000	43	9	1030.0	7.6	55.8	0	5
5311429	Inactive	173.210000	12	2	179.0	-2.7	58.6	2	4
5311447	Inactive	466.600000	31	10	650.0	0.900	147.0	2	8
5311454	Inactive	234.290000	17	3	280.0	3.600	38.7	1	3
5311507	Inactive	401.000000	27	5	509.0	4.300	52.0	1	4
5318042	Inactive	100.160000	7	3	48.1	1.4	20.2	1	1
5320128	Inactive	222.370000	16	7	269.0	4.6	20.2	1	1
5321950	Inactive	84.120000	6	1	72.0	0.9	17.1	0	1
5323714	Inactive	225.160000	16	2	326.0	-0.100	101.0	0	6
5324289	Inactive	311.400000	23	2	585.0	2.2	30.9	0	4
5324346	Inactive	318.330000	22	9	327.0	2.6	56.8	1	7
5325504	Inactive	152.960000	8	2	123.0	1.5	34.1	0	2
5352539	Inactive	170.250000	12	6	148.0	2.9	26.3	0	2
5352543	Inactive	198.300000	14	9	162.0	3.8	26.3	0	2
5352837	Inactive	128.210000	9	5	67.0	2.0	20.2	1	1
5353788	Inactive	242.230000	17	4	270.0	2.2	87.0	0	7
5354133	Inactive	312.500000	22	16	274.0	6.1	46.5	1	3
5354284	Active antagonist	192.170000	14	0	284.0	1.1	66.8	2	4
5354342	Inactive	338.600000	24	19	284.0	8.8	26.3	0	2
5354456	Inactive	130.100000	9	3	147.0	0.400	63.6	1	4
5354626	Inactive	350.500000	25	16	387.0	8.6	43.4	0	3
5355130	Inactive	290.400000	21	10	304.0	5.3	35.5	0	3
5355850	Inactive	190.240000	14	5	191.0	2.7	26.3	0	2
5355856	Inactive	224.340000	16	8	258.0	4.3	26.3	0	2
5356785	Inactive	180.240000	14	2	149.0	4.800	0.0	0	0
5356789	Inactive	267.500000	19	15	175.0	7.600	26.0	1	1
5357002	Inactive	204.260000	15	5	225.0	3.3	26.3	0	2
5359271	Inactive	313.400000	23	2	523.0	1.500	41.9	1	4
5359421	Inactive	287.350000	21	0	457.0	1.8	52.9	2	4
5359423	Inactive	271.400000	20	1	370.0	3.400	12.5	0	2
5360232	Inactive	189.210000	14	3	230.0	0.9	54.4	1	3
5360515	Inactive	341.400000	25	2	621.0	1.900	70.0	2	5
5360596	Inactive	596.700000	44	8	1090.0	4.6	169.0	5	8
5360807	Active agonist	590.800000	42	13	910.0	6.400	134.0	4	8
5361871	Inactive	584.700000	37	10	1030.0	0.200	305.0	4	15
5362116	Inactive	452.500000	33	12	649.0	1.7	95.9	2	6
5362119	Inactive	405.500000	29	12	550.0	-2.900	133.0	4	7
5362129	Inactive	416.500000	30	10	619.0	1.400	95.9	2	6
5362417	Inactive	515.600000	37	13	772.0	4.0	111.0	2	7
5362564	Inactive	171.310000	11	2	165.0	2.6	37.7	0	2
5362620	Inactive	154.250000	11	7	105.0	3.1	17.1	0	1
5362792	Inactive	142.240000	10	6	76.8	2.6	20.2	1	1
5362833	Inactive	140.220000	10	5	103.0	2.1	20.2	1	1
5363269	Inactive	310.500000	22	17	258.0	8.0	26.3	0	2
5363388	Inactive	142.200000	10	5	116.0	1.9	26.3	0	2
5364420	Active antagonist	326.500000	23	18	274.0	6.9	46.5	1	3
5364495	Inactive	238.410000	17	13	172.0	6.1	17.1	0	1
5364509	Inactive	296.500000	21	16	246.0	7.6	26.3	0	2
5364579	Inactive	98.140000	7	1	101.0	1.100	17.1	0	1
5365049	Inactive	156.220000	11	6	128.0	2.4	26.3	0	2
5365247	Inactive	317.220000	19	4	293.0	3.9	16.1	0	2
5365552	Inactive	82.140000	6	2	51.1	2.4	0.0	0	0
5365642	Active antagonist	252.390000	18	12	242.0	5.300	26.3	0	2
5365748	Inactive	240.380000	17	12	197.0	5.5	26.3	0	2
5365976	Inactive	232.360000	17	5	345.0	4.0	17.1	0	1
5366352	Inactive	172.260000	12	7	110.0	2.6	18.5	0	2
5367650	Inactive	254.410000	18	13	209.0	5.9	26.3	0	2
5367692	Inactive	254.410000	18	13	209.0	5.9	26.3	0	2
5367706	Inactive	204.260000	15	6	203.0	4.000	26.3	0	2
5367785	Inactive	236.350000	17	7	329.0	4.7	26.3	0	2
5368076	Inactive	170.250000	12	7	139.0	3.5	26.3	0	2
5368838	Inactive	248.320000	19	5	305.0	4.0	24.4	1	2
5371002	Inactive	206.320000	15	2	307.0	3.2	17.1	0	1
5371084	Inactive	206.320000	15	3	295.0	3.4	17.1	0	1
5371102	Inactive	220.260000	16	6	235.0	4.400	46.5	1	3
5371560	Inactive	237.190000	15	5	291.0	0.000	65.1	0	5
5371562	Inactive	223.160000	14	5	267.0	-0.200	73.9	1	5
5372174	Inactive	206.320000	15	2	318.0	3.3	17.1	0	1
5378708	Inactive	591.000000	42	35	571.0	15.0	52.6	0	4
5388510	Inactive	222.710000	15	3	242.0	4.1	17.1	0	1
5388962	Inactive	376.400000	27	10	519.0	-0.100	95.9	2	6
5460352	Inactive	194.140000	13	5	201.0	-3.0	135.0	5	7
5462328	Inactive	369.400000	27	4	692.0	1.500	65.1	0	6
5462508	Inactive	271.310000	20	0	467.0	0.300	61.7	3	4
5464257	Inactive	479.500000	32	7	871.0	-0.900	244.0	3	13
5464343	Inactive	405.400000	29	10	619.0	-0.7	116.0	2	7
5468154	Inactive	872.800000	58	10	1850.0	1.8	375.0	8	18
5472495	Inactive	372.400000	26	4	723.0	3.500	79.8	1	5
5478883	Inactive	685.900000	48	22	1060.0	3.0	223.0	8	9
5479527	Inactive	455.500000	30	8	833.0	-1.400	227.0	3	12
5479530	Inactive	554.600000	36	8	1110.0	-1.300	288.0	4	13
5481119	Inactive	574.800000	42	11	845.0	4.5	61.6	1	6
5481350	Inactive	519.400000	35	17	698.0	1.6	185.0	1	14
5484727	Inactive	430.500000	31	10	634.0	2.000	95.9	2	6
5485222	Inactive	511.600000	34	10	933.0	3.300	216.0	2	12
5486699	Inactive	742.700000	52	15	1170.0	-2.4	293.0	10	19
5486971	Inactive	159.230000	11	5	123.0	-1.6	63.3	2	3
5491295	Inactive	481.600000	32	7	874.0	-0.700	201.0	3	10
5492898	Inactive	301.400000	22	1	471.0	2.2	41.9	1	4
5493444	Inactive	551.800000	39	19	717.0	3.5	146.0	4	7
5702068	Active agonist	404.500000	29	4	786.0	2.200	101.0	2	6
5702746	Inactive	351.400000	26	9	458.0	5.2	47.9	0	4
5742631	Inactive	286.330000	21	4	414.0	0.9	102.0	3	6
5747921	Inactive	273.280000	20	1	340.0	1.4	93.0	5	5
5748846	Inactive	523.600000	35	9	935.0	-1.500	256.0	5	12
5794315	Inactive	212.630000	14	3	219.0	1.7	57.5	2	3
5824382	Inactive	324.500000	24	9	339.0	5.3	9.2	0	1
6076971	Inactive	204.310000	15	6	178.0	4.4	20.2	1	1
6093451	Inactive	517.600000	36	6	982.0	0.500	182.0	3	8
6125184	Inactive	334.280000	24	4	493.0	1.8	104.0	3	7
6178111	Inactive	253.730000	17	4	292.0	1.5	88.8	3	1
6239562	Inactive	481.500000	33	10	767.0	1.6	149.0	3	10
6259976	Inactive	174.200000	13	1	243.0	2.6	26.3	0	2
6321253	Inactive	338.400000	25	3	544.0	2.700	51.4	2	2
6321405	Inactive	154.250000	11	0	185.0	2.700	20.2	1	1
6324663	Inactive	912.000000	65	25	1670.0	-2.6	358.0	12	13
6327114	Inactive	109.040000	6	2	46.8	0.0	35.5	0	3
6327116	Inactive	141.080000	9	1	108.0	0.9	37.3	1	2
6327349	Inactive	193.200000	12	8	105.0	2.5	35.5	0	3
6327514	Inactive	305.410000	20	14	212.0	6.2	35.5	0	3
6327546	Inactive	233.180000	16	4	198.0	3.1	35.5	0	3
6328250	Inactive	215.160000	15	0	266.0	2.5	26.3	0	2
6328657	Inactive	523.600000	34	9	945.0	0.200	256.0	3	13
6328684	Inactive	178.190000	11	5	136.0	0.7	49.3	2	3
6336505	Inactive	513.600000	32	8	859.0	-0.200	280.0	3	14
6337614	Inactive	296.400000	22	1	456.0	2.8	23.6	0	2
6338015	Inactive	394.800000	26	3	663.0	3.100	105.0	1	6
6398970	Inactive	395.400000	26	5	739.0	0.000	212.0	4	10
6400441	Inactive	1019.200000	71	17	1740.0	1.000	383.0	13	14
6410758	Inactive	462.500000	31	7	775.0	-2.300	225.0	5	10
6427097	Inactive	398.600000	28	21	341.0	7.9	52.6	0	4
6428555	Active antagonist	138.210000	10	5	123.0	2.7	17.1	0	1
6432115	Inactive	124.990000	6	2	34.8	1.7	0.0	0	0
6433412	Active antagonist	842.000000	59	14	1470.0	1.8	215.0	2	17
6433573	Inactive	299.280000	22	6	408.0	1.3	101.0	2	6
6433944	Inactive	81.120000	6	1	83.4	1.2	23.8	0	1
6434871	Inactive	205.230000	15	3	260.0	2.3	29.1	1	2
6435378	Inactive	360.500000	26	8	606.0	2.8	77.8	3	4
6435415	Inactive	358.500000	24	11	519.0	-1.0	155.0	4	7
6435801	Inactive	250.190000	16	4	326.0	-7.0	110.0	4	7
6436135	Inactive	412.500000	29	9	601.0	4.6	108.0	2	5
6436173	Inactive	785.900000	57	3	1590.0	6.9	198.0	5	12
6436272	Inactive	160.170000	11	5	147.0	-3.9	98.6	3	5
6437875	Inactive	215.210000	15	4	316.0	1.5	122.0	2	5
6437877	Inactive	620.700000	41	12	1160.0	4.700	257.0	2	14
6438394	Inactive	401.500000	28	18	468.0	-0.1	141.0	5	7
6439929	Active antagonist	312.400000	23	0	640.0	3.9	34.1	0	2
6440554	Inactive	449.800000	31	7	736.0	6.100	59.3	0	7
6450278	Active antagonist	312.400000	23	0	640.0	3.9	34.1	0	2
6451155	Inactive	295.300000	22	5	402.0	3.5	47.9	0	4
6474573	Inactive	180.230000	12	2	180.0	0.1	95.4	2	3
6505803	Active antagonist	585.700000	42	7	1210.0	2.6	166.0	4	9
6533629	Inactive	383.400000	25	5	669.0	0.000	201.0	3	10
6537488	Inactive	199.160000	14	4	230.0	-0.7	99.8	3	5
6537494	Inactive	394.500000	29	11	823.0	7.5	63.6	1	4
6537498	Inactive	348.900000	16	7	188.0	5.8	0.0	0	0
6537503	Inactive	134.170000	9	4	57.3	0.8	49.7	2	3
6537505	Inactive	250.330000	18	2	420.0	2.1	57.5	2	3
6537506	Inactive	801.400000	21	2	326.0	9.0	9.2	0	1
6540466	Inactive	466.400000	30	10	858.0	-1.4	291.0	5	14
6540478	Active antagonist	369.500000	27	4	744.0	4.100	58.9	1	4
6553885	Inactive	154.250000	11	1	151.0	3.0	20.2	1	1
6602188	Inactive	178.180000	13	0	344.0	1.0	43.4	0	3
6603759	Inactive	271.400000	20	2	380.0	2.600	23.5	1	2
6604088	Inactive	533.600000	36	8	1060.0	-0.500	222.0	4	9
6604121	Active antagonist	526.700000	39	7	873.0	6.8	86.7	2	4
6604558	Inactive	242.270000	18	4	271.0	3.300	46.5	1	3
6604866	Inactive	292.400000	22	5	399.0	2.700	16.1	0	2
6708773	Inactive	777.200000	55	30	1010.0	16.9	101.0	2	4
6713928	Inactive	361.400000	25	5	603.0	3.000	124.0	2	6
6714002	Active agonist	488.600000	35	9	982.0	4.200	116.0	1	8
6852393	Inactive	272.400000	20	0	464.0	4.9	17.1	0	1
6858015	Inactive	516.500000	35	7	965.0	-1.100	235.0	3	12
6913960	Inactive	1272.400000	90	26	3150.0	-3.9	460.0	11	19
6917067	Inactive	835.100000	58	12	1300.0	4.200	196.0	5	16
6917715	Active antagonist	324.500000	24	2	677.0	3.300	37.3	1	2
6918030	Inactive	477.600000	35	11	647.0	2.8	70.0	2	5
6918106	Inactive	300.360000	22	1	469.0	1.6	64.7	2	3
6918155	Active agonist	540.700000	39	6	1100.0	5.3	99.1	1	7
6918178	Active agonist	485.000000	33	5	964.0	3.700	80.7	1	7
6918215	Inactive	523.700000	35	27	492.0	7.6	77.0	0	6
6918289	Inactive	1030.300000	73	11	2010.0	5.6	242.0	4	16
6918296	Active agonist	528.500000	37	2	964.0	5.400	58.2	2	8
6918305	Inactive	332.500000	24	1	542.0	5.0	37.3	1	2
6918456	Active antagonist	373.400000	26	6	555.0	3.6	74.8	0	6
6918493	Inactive	378.400000	28	7	475.0	3.8	81.5	1	6
6918508	Active agonist	387.800000	27	4	479.0	3.4	78.9	2	8
6931391	Inactive	190.240000	14	1	223.0	1.3	32.3	1	1
6950248	Inactive	103.160000	7	2	45.3	0.0	23.5	1	2
6957673	Inactive	404.400000	30	7	588.0	3.3	116.0	4	5
6975516	Inactive	396.500000	29	8	585.0	4.200	60.9	0	6
6992284	Inactive	322.500000	23	2	398.0	4.6	31.8	0	3
6993773	Inactive	135.210000	10	2	84.7	1.7	26.0	1	1
6997371	Inactive	154.250000	11	0	185.0	2.5	20.2	1	1
6999030	Inactive	213.190000	15	3	235.0	-3.2	124.0	5	6
6999977	Inactive	146.180000	10	5	101.0	1.100	46.5	1	3
7057995	Inactive	309.500000	17	2	285.0	1.000	88.4	3	6
9568078	Inactive	310.400000	21	3	430.0	4.7	73.0	0	3
9568512	Inactive	236.300000	16	3	285.0	1.000	112.0	3	3
9568628	Active antagonist	327.500000	24	2	642.0	3.600	52.8	2	3
9568700	Inactive	206.270000	13	4	238.0	-0.2	87.0	1	5
9570093	Inactive	222.260000	14	4	326.0	-0.600	93.2	1	5
9570290	Inactive	298.300000	19	7	389.0	4.400	95.9	0	6
9570327	Inactive	365.210000	26	3	610.0	2.2	212.0	2	10
9570475	Inactive	276.330000	20	4	343.0	1.800	62.1	1	4
9570757	Inactive	511.600000	33	8	890.0	0.000	270.0	3	14
9571009	Inactive	222.260000	14	4	328.0	-0.1	93.2	1	5
9571107	Inactive	389.400000	28	5	725.0	-0.7	121.0	2	10
9574101	Inactive	473.600000	34	11	731.0	2.2	146.0	4	7
9574235	Inactive	285.300000	21	5	356.0	1.7	72.8	1	5
9576037	Inactive	217.230000	16	2	325.0	0.0	70.0	1	4
9578507	Inactive	770.000000	55	4	1550.0	5.4	155.0	3	12
9797360	Inactive	325.200000	19	2	323.0	2.7	32.8	0	3
9799979	Active antagonist	379.500000	28	4	613.0	4.400	78.9	1	4
9801578	Inactive	408.500000	28	6	626.0	4.0	117.0	3	5
9802545	Inactive	426.500000	31	4	764.0	2.2	82.2	1	7
9811353	Inactive	862.900000	62	19	1270.0	4.2	273.0	10	16
9818306	Active antagonist	314.400000	23	2	476.0	2.800	46.5	1	3
9819350	Inactive	341.400000	25	4	498.0	3.8	95.9	3	5
9824131	Inactive	432.500000	30	6	697.0	3.0	129.0	2	6
9826528	Inactive	482.190000	26	7	465.0	3.0	90.8	4	8
9828356	Inactive	528.900000	37	8	787.0	1.0	176.0	4	11
9831581	Inactive	323.300000	24	5	500.0	3.0	80.3	2	5
9833444	Inactive	1143.300000	78	33	2180.0	-2.600	486.0	13	19
9838284	Inactive	269.169000	17	0	319.0	3.0	15.6	0	1
9839190	Inactive	297.358000	22	4	418.0	1.1	74.0	3	3
9842616	Inactive	376.400000	27	4	602.0	1.6	85.2	1	8
